banjiČki breg,,voŽdovac,beograd,beograd,
banjiČki potok,,voŽdovac,beograd,beograd,
banjiČki put,,rakovica,beograd,beograd,
banjiČki put,,sopot,stojnik,stojnik,
banjiČki put,,voŽdovac,beograd,beograd,
banjiČkih Žrtava,,savski venac,beograd,beograd,
banjska ulica,,mladenovac,mala vrbica,mala vrbica,
banjska,,grocka,boleČ,boleČ,2018/119
banjska,,grocka,kaluĐerica,kaludjerica,2018/119
banjska,,obrenovac,misloĐin,mislodjin,
banjska,,surČin,beČmen,beČmen,2019/067
banjska,,zvezdara,beograd,beograd,
bankoviĆeva ulica,,barajevo,guncati,guncati,2019/067
banovaČka,,surČin,surČin,surČin,
banovaČka,,zemun,beograd,bg-batajnica,
banovdolska,beogradska 4 deo 8 prilaz,Čukarica,sremČica,sremČica,2005/008
banoviĆ strahinje,,sopot,ralja,ralja,
banoviĆka,,palilula,beograd,beograd,
banovski put,,lazarevac,junkovac,junkovac,
banstolska,,zemun,beograd,bg-zemun,
banјaluČka,,grocka,vrČin,vrČin,2018/119
baoŠiĆka,pretok nova 301,palilula,borČa,borČa,2006/024
bara venecija,,savski venac,beograd,beograd,
bara,,lazarevac,stepojevac,stepojevac,
barajevska,,barajevo,barajevo,barajevo,
barajevska,,barajevo,meljak,meljak,
barajevska,,voŽdovac,beograd,beograd,
baranjska,,grocka,vinČa,vinČa,
baranjska,,lazarevac,rudovci,rudovci,
baranjska,,zemun,beograd,bg-zemun,
bardosanska,beogradska 4 deo 6 prilaz,Čukarica,sremČica,sremČica,2005/008
barice,,voŽdovac,ripanj,ripanj,
bariČka reka,,obrenovac,bariČ,bariČ,
bariČka,,grocka,kamendol,kamendol,
bariČkih boraca,,obrenovac,bariČ,bariČ,
bariljevska,beogradska 4 deo 5 prilaz,Čukarica,sremČica,sremČica,2005/008
baroŠevaČka,,lazarevac,mali crljeni,mali crljeni,
baroŠevaČka,aranÐelovaČki put,lazarevac,baroŠevac,baroŠevac,2006/016
barska,,Čukarica,sremČica,sremČica,
barska,,grocka,vrČin,vrČin,
barska,,lazarevac,vreoci,vreoci,
barska,,mladenovac,senaja,senaja,
barska,,obrenovac,krtinska,krtinska,
barska,,surČin,surČin,surČin,
barske pruge,,lazarevac,lazarevac,lazarevac,
barske pruge,,lazarevac,ŠopiĆ,ŠopiĆ,
barutana,,zvezdara,beograd,bg-v m lug,
barzilovica,,lazarevac,barzilovica,barzilovica,
baŠaidska,,palilula,beograd,bg-krnjaČa,
baŠ-Čelika,,obrenovac,stubline,stubline,
baŠ-Čelika,,rakovica,beograd,beograd,
baŠta,,grocka,ritopek,ritopek,
bastavska,,sopot,nemenikuĆe,nemenikuĆe,
baŠtovanska,,obrenovac,grabovac,grabovac,
baŠtovanska,,obrenovac,urovci,urovci,
baŠtovanska,,surČin,surČin,surČin,
baŠtovanska,,voŽdovac,beograd,beograd,
batajniČki drum 1 deo,,zemun,beograd,bg-zemun,
batajniČki drum 10 deo,,zemun,beograd,bg-zemun,
batajniČki drum 11 deo,,zemun,beograd,bg-zemun,
batajniČki drum 12 deo,,zemun,beograd,bg-zemun,
batajniČki drum 13 deo,,zemun,beograd,bg-zemun,
batajniČki drum 14 deo,,zemun,beograd,bg-zemun,
batajniČki drum 15 deo,,zemun,beograd,bg-zemun,
batajniČki drum 16 deo,,zemun,beograd,bg-zemun,
batajniČki drum 17 deo,,zemun,beograd,bg-zemun,
batajniČki drum 2 deo,,zemun,beograd,bg-zemun,
batajniČki drum 3 deo,,zemun,beograd,bg-zemun,
batajniČki drum 4 deo,,zemun,beograd,bg-zemun,
batajniČki drum 5 deo,,zemun,beograd,bg-zemun,
batajniČki drum 6 deo,,zemun,beograd,bg-zemun,
batajniČki drum 7 deo,,zemun,beograd,bg-zemun,
batajniČki drum 8 deo,,zemun,beograd,bg-zemun,
batajniČki drum 9 deo,,zemun,beograd,bg-zemun,
batajniČki drum,,zemun,beograd,bg-zemun,
batajniČki vinogradi,,zemun,beograd,bg-batajnica,
batajniČkih Žrtava,,zemun,beograd,bg-batajnica,
bata-lakina,,palilula,beograd,beograd,
bataŠevaČka,milana blagojeviĆa,mladenovac,mladenovac (varoŠ),mladenovac (varoŠ),2008/001
bate boljanca,,surČin,jakovo,jakovo,
bate mirkoviĆa,,sopot,ralja,ralja,
bate paskaljeviĆa,,mladenovac,kovaČevac,kovaČevac,
bate stojkoviĆa,,barajevo,vraniĆ,vraniĆ,2019/067
bate ŽivojinoviĆa,,sopot,nemenikuĆe,nemenikuĆe,
batinjolska,,palilula,borČa,borČa,
batinske bitke,,zemun,beograd,bg-batajnica,
batlavska,beogradska 4 deo 4 prilaz,Čukarica,sremČica,sremČica,2005/008
batoČinska,,palilula,beograd,bg-viŠnjica,2019/013
batuska,beogradska 4 deo 3 prilaz,Čukarica,sremČica,sremČica,2005/008
batutov put,,mladenovac,vlaŠka,vlaŠka,
batutova ulica,,sopot,mala ivanČa,mala ivanČa,
batutova,,zvezdara,beograd,beograd,
bavanska,,mladenovac,mala vrbica,mala vrbica,
bavanska,,sopot,duČina,duČina,
bebelova,,voŽdovac,beograd,beograd,
beĆarevo brdo 1 deo,,grocka,zaklopaČa,zaklopaČa,
beĆarevo brdo,,grocka,zaklopaČa,zaklopaČa,
beČejska ulica,,barajevo,vraniĆ,vraniĆ,2019/067
beČejska,,zemun,beograd,bg-batajnica,
beĆirska,,barajevo,barajevo,barajevo,
beČka,,obrenovac,dren,dren,
beČmenska,,zemun,beograd,bg-zemun,
beČmenskih ilegalaca,,surČin,beČmen,beČmen,
begaljiČka,,grocka,zaklopaČa,zaklopaČa,2018/119
begeČka,busije nova  5,zemun,ugrinovci,ugrinovci,2008/002
begejska,,lazarevac,dudovica,dudovica,
begejska,,zvezdara,beograd,beograd,
begonija,,zemun,beograd,bg-zemun,
bekerelova,rade kondiĆa 1 prilaz,zvezdara,beograd,bg-m m lug,2005/008
bekiĆ salaŠ,,surČin,dobanovci,dobanovci,
bekima fehmijua,,surČin,surČin,surČin,
bela reka,,voŽdovac,ripanj,ripanj,
bela stena vinogradi,,palilula,beograd,bg-viŠnjica,
bela zemlja,,palilula,beograd,bg-viŠnjica,
belajska,beogradska 4 deo 2 prilaz,Čukarica,sremČica,sremČica,2005/008
belanovaČka,,lazarevac,sokolovo,sokolovo,
belarica 49 nova,,zemun,beograd,bg-batajnica,
belarica 50 nova,,zemun,beograd,bg-batajnica,
belarica 51 nova,,zemun,beograd,bg-batajnica,
belarica 52 nova,,zemun,beograd,bg-batajnica,
belarica 53 nova,,zemun,beograd,bg-batajnica,
belarica 54 nova,,zemun,beograd,bg-batajnica,
belarica 55 nova,,zemun,beograd,bg-batajnica,
belarica 56 nova,,zemun,beograd,bg-batajnica,
belarica 57 nova,,zemun,beograd,bg-batajnica,
belarica 58 nova,,zemun,beograd,bg-batajnica,
belarica 59 nova,,zemun,beograd,bg-batajnica,
belarica 60 nova,,zemun,beograd,bg-batajnica,
belarica 61 nova,,zemun,beograd,bg-batajnica,
belarica 62 nova,,zemun,beograd,bg-batajnica,
belarica 63 nova,,zemun,beograd,bg-batajnica,
belariČka,,zemun,beograd,bg-batajnica,
belasiČka,beogradska 4 deo,Čukarica,sremČica,sremČica,2005/008
bele bartoka,,palilula,borČa,borČa,
bele breze,,zemun,beograd,bg-zemun,
bele golubice,nova  3,surČin,boljevci,boljevci,2011/040
bele rohel frajnd,,zemun,beograd,bg-zemun,
bele vode,,Čukarica,beograd,bg-Žarkovo,
belegiŠka 1 deo,,zemun,beograd,bg-batajnica,
belegiŠka 2 deo,,zemun,beograd,bg-batajnica,
belegiŠka 3 deo,,zemun,beograd,bg-batajnica,
belegiŠka,,zemun,beograd,bg-batajnica,
belfortska,,novi beograd,beograd,bg-n beograd,
belgijska,janka premrla-vojka,savski venac,beograd,beograd,2004/002
beli bagrem,,grocka,vinČa,vinČa,
beli breg,,grocka,brestovik,brestovik,
beli ĐorĐe,beli bor,lazarevac,junkovac,junkovac,2010/043
beli potok,,sopot,mali poŽarevac,mali poŽarevac,
beliĆevo,,mladenovac,granice,granice,2019/066
beliČka,,voŽdovac,beograd,beograd,
beliČka,beogradska 2 deo,Čukarica,sremČica,sremČica,2005/008
belih boŽura,,zemun,beograd,bg-zemun,
belih jasenova,,zemun,beograd,bg-zemun,
belih narcisa,,mladenovac,granice,granice,
belih narcisa,,zemun,beograd,bg-zemun,
belih vila,pasjanska,Čukarica,sremČica,sremČica,2006/024
belimarkoviĆeva,,voŽdovac,beograd,beograd,
beljaČka,nova 115,mladenovac,velika krsna,velika krsna,2001/015
beljaniČka ulica,,barajevo,beljina,beljina,2019/067
beljaniČka,,lazarevac,sokolovo,sokolovo,
beljaniČka,,obrenovac,konatice,konatice,
belje kolara,,lazarevac,arapovac,arapovac,
belje kolara,roŽanaČki put,lazarevac,junkovac,junkovac,2010/043
beljevaČka,,mladenovac,beljevac,beljevac,
beljevaČka,,mladenovac,jagnjilo,jagnjilo,
beljiČe,,mladenovac,koraĆica,koraĆica,
beljin potok,,obrenovac,draŽevac,draŽevac,
belo brdo,,grocka,vinČa,vinČa,
belo vrelo,mate jerkoviĆa,Čukarica,beograd,bg-Žarkovo,2006/024
belobrdska,,palilula,beograd,beograd,
belobrodska,beogradska 1 deo,Čukarica,sremČica,sremČica,2005/008
belocrkvanska,,savski venac,beograd,beograd,
belog bagrema,,barajevo,barajevo,barajevo,2019/067
belog bagrema,,Čukarica,beograd,bg-Žarkovo,
belog bagrema,,grocka,boleČ,boleČ,2018/119
belog bagrema,,obrenovac,draŽevac,draŽevac,2019/064
belog brega,ljevoŠka,Čukarica,sremČica,sremČica,2006/024
belog Četvrtka,,mladenovac,ŠepŠin,ŠepŠin,
belog duda,,obrenovac,obrenovac,obrenovac,2019/064
belog duda,,rakovica,beograd,beograd,
belog krina,,obrenovac,stubline,stubline,
belog krina,vilaniČka,Čukarica,sremČica,sremČica,2006/024
belog orla,,Čukarica,sremČica,sremČica,
belokrajinska,,zvezdara,beograd,beograd,
belopalanaČka,,zvezdara,beograd,beograd,
belopoljska,,obrenovac,belo polje,belo polje,
belopoljska,,obrenovac,obrenovac,obrenovac,
belopoljska,,zvezdara,beograd,beograd,
belopoljska,beogradska 5 deo,Čukarica,sremČica,sremČica,2005/008
belosavac,,lazarevac,vrbovno,vrbovno,
belostenska,,palilula,borČa,borČa,
belostenska,beogradska 4 deo 1 prilaz,Čukarica,sremČica,sremČica,2005/008
belotinaČka ulica,,zemun,beograd,bg-zemun,
belovaČa,,lazarevac,arapovac,arapovac,
belovih jaruga,dragaŠka,Čukarica,sremČica,sremČica,2006/024
beluĆanska,,mladenovac,velika krsna,velika krsna,
beluĆanska,nova 129,mladenovac,beluĆe,beluĆe,2001/015
beluĆka,,zvezdara,beograd,beograd,
beluĆka,beogradska 5 deo 1 prilaz,Čukarica,sremČica,sremČica,2005/008
belЈaniČka,,palilula,beograd,bg-krnjaČa,2019/013
benkovaČka,,palilula,borČa,borČa,
benkovaČka,,surČin,surČin,surČin,
benkovih,,surČin,boljevci,boljevci,
benzonova ulica,,zemun,beograd,bg-zemun,
beoĆanska,slatina nova 1005,palilula,borČa,borČa,2006/024
beoČinska,pretok nova   6,palilula,borČa,borČa,2006/024
beodranska,,palilula,beograd,bg-krnjaČa,
beogradska  1 deo,,Čukarica,ruŠanj,ruŠanj,
beogradska  1 deo,,grocka,zaklopaČa,zaklopaČa,
beogradska  2 deo  1 prilaz,,Čukarica,ruŠanj,ruŠanj,
beogradska  2 deo,,Čukarica,ruŠanj,ruŠanj,
beogradska  2 deo,,grocka,zaklopaČa,zaklopaČa,
beogradska  3 deo,,Čukarica,ruŠanj,ruŠanj,
beogradska  3 deo,,grocka,zaklopaČa,zaklopaČa,
beogradska,,barajevo,barajevo,barajevo,
beogradska,,barajevo,beljina,beljina,
beogradska,,barajevo,boŽdarevac,boŽdarevac,
beogradska,,barajevo,guncati,guncati,
beogradska,,Čukarica,ruŠanj,ruŠanj,
beogradska,,Čukarica,sremČica,sremČica,
beogradska,,grocka,draŽanj,draŽanj,
beogradska,,grocka,grocka,grocka,
beogradska,,grocka,kaluĐerica,kaludjerica,
beogradska,,grocka,kamendol,kamendol,
beogradska,,grocka,leŠtane,leŠtane,2018/119
beogradska,,grocka,pudarci,pudarci,
beogradska,,grocka,ritopek,ritopek,
beogradska,,grocka,umČari,umČari,
beogradska,,grocka,vinČa,vinČa,
beogradska,,grocka,vrČin,vrČin,
beogradska,,grocka,zaklopaČa,zaklopaČa,
beogradska,,lazarevac,lazarevac,lazarevac,
beogradska,,lazarevac,stepojevac,stepojevac,
beogradska,,mladenovac,ŠepŠin,ŠepŠin,
beogradska,,obrenovac,bariČ,bariČ,
beogradska,,palilula,beograd,beograd,
beogradska,,palilula,borČa,borČa,
beogradska,,palilula,ovČa,ovČa,
beogradska,,palilula,veliko selo,veliko selo,
beogradska,,sopot,Đurinci,djurinci,
beogradska,,sopot,mala ivanČa,mala ivanČa,
beogradska,,sopot,ralja,ralja,
beogradska,,sopot,rogaČa,rogaČa,
beogradska,,sopot,sopot,sopot,
beogradska,,surČin,dobanovci,dobanovci,
beogradska,,zemun,beograd,bg-zemun,
beogradska,,zemun,ugrinovci,ugrinovci,
beogradska,,zvezdara,beograd,bg-m m lug,
beogradska,borisa kidriČa,vraČar,beograd,beograd,1991/004
beogradski put,,mladenovac,rajkovac,rajkovac,
beogradski put,,mladenovac,vlaŠka,vlaŠka,
beogradski raj,,mladenovac,velika ivanČa,velika ivanČa,
beogradskog bataljona,,barajevo,arnajevo,arnajevo,
beogradskog bataljona,,barajevo,beljina,beljina,2019/067
beogradskog bataljona,,barajevo,boŽdarevac,boŽdarevac,
beogradskog bataljona,,Čukarica,beograd,beograd,
beraČka,,novi beograd,beograd,bg-n beograd,
beranska,,voŽdovac,beograd,beograd,
berberska,,lazarevac,brajkovac,brajkovac,
berberska,,palilula,slanci,slanci,2019/013
berkovaČka,beogradska 5 deo 2 prilaz,Čukarica,sremČica,sremČica,2005/008
berlinskog kongresa,,palilula,beograd,bg-krnjaČa,2019/013
bertranda rasela,,zemun,beograd,bg-zemun,
beŠanovaČka,,palilula,beograd,bg-krnjaČa,2019/013
beŠenovska,pretok nova 206,palilula,borČa,borČa,2006/024
besinjska,beogradska 3 deo,Čukarica,sremČica,sremČica,2005/008
besmrtnog bataljona,,rakovica,beograd,beograd,
besni fok,,palilula,padinska skela,padinska skela,
bete vukanoviĆ,,Čukarica,beograd,bg-Žarkovo,
beŽanijska kosa,,novi beograd,beograd,bg-n beograd,
beŽanijska,,zemun,beograd,bg-zemun,
beŽanijski zimovnik,,novi beograd,beograd,bg-n beograd,
beŽanijskih ilegalaca,,novi beograd,beograd,bg-n beograd,
bezdanska ulica,,mladenovac,mladenovac (varoŠ),mladenovac (varoŠ,2019/066
bezdanska,,palilula,beograd,bg-krnjaČa,2019/013
beŽe albahari,,zemun,beograd,bg-zemun,
bibin zaseok,,obrenovac,vukiĆevica,vukiĆevica,
bihaĆka,,zemun,beograd,bg-batajnica,
bijeljinska,,palilula,borČa,borČa,
bilce,,zvezdara,beograd,bg-v m lug,
bileĆka,,grocka,kaluĐerica,kaludjerica,
bileĆka,,sopot,ralja,ralja,
bileĆka,,voŽdovac,beograd,beograd,
biljane jovanoviĆ,vinogradska 1 prilaz,zvezdara,beograd,bg-m m lug,2005/008
bilogorska,,palilula,borČa,borČa,
bilogorska,stanoja bugarskog,mladenovac,rajkovac,rajkovac,2007/014
biluŠka,,zvezdara,beograd,beograd,
biluŠka,beogradska 6 deo 1 prilaz,Čukarica,sremČica,sremČica,2005/008
binaČka,beogradska 6 deo 2 prilaz,Čukarica,sremČica,sremČica,2005/008
biniČkog,,savski venac,beograd,beograd,
birČaninova ulica,,sopot,popoviĆ,popoviĆ,
birČaninova,,obrenovac,bariČ,bariČ,2019/064
birČaninova,,savski venac,beograd,beograd,
bisenije simiĆ,nova  1,surČin,boljevci,boljevci,2011/040
biserna,,novi beograd,beograd,beograd,2019/066
bistraŽinska,beogradska 6 deo 3 prilaz,Čukarica,sremČica,sremČica,2005/008
bistrica,,lazarevac,bistrica,bistrica,
bistriČka,,grocka,kaluĐerica,kaludjerica,
bistriČka,,palilula,beograd,beograd,
bitke na drini,,obrenovac,trstenica,trstenica,
bitke na drini,,rakovica,beograd,beograd,
bitke na neretvi,,palilula,beograd,bg-krnjaČa,
bitoljska,,Čukarica,beograd,bg-Žarkovo,
bitoljska,,grocka,vrČin,vrČin,
bitoljska,,sopot,ralja,ralja,
bivoljaČka,beogradska 6 deo,Čukarica,sremČica,sremČica,2005/008
bizertska,,palilula,borČa,borČa,2019/013
bjelanoviĆeva,,vraČar,beograd,beograd,
bjelasiČka,,palilula,beograd,beograd,
blaČka,,Čukarica,peĆani,peĆani,
blagajska,,zvezdara,beograd,beograd,
blagajska,barska 1 deo,Čukarica,sremČica,sremČica,2005/008
blage marije,,rakovica,beograd,beograd,
blagoja bogdanoviĆa,,barajevo,lisoviĆ,lisoviĆ,2019/067
blagoja jovoviĆa,zagorska,zemun,beograd,bg-zemun,2020/093
blagoja kazandŽije,ŽitkovaČka,Čukarica,sremČica,sremČica,2006/024
blagoja marjanoviĆa moŠe,,lazarevac,ŠopiĆ,ŠopiĆ,
blagoja marjanoviĆa-moŠe,,novi beograd,beograd,bg-n beograd,
blagoja paroviĆa,,Čukarica,beograd,beograd,
blagoja rankoviĆa 1 deo,,Čukarica,peĆani,peĆani,
blagoja rankoviĆa,,Čukarica,peĆani,peĆani,
blagoja simiĆa fuzije,lukarska,Čukarica,sremČica,sremČica,2006/024
blagojevica,,mladenovac,koraĆica,koraĆica,
blagojeviĆev prolaz,,rakovica,beograd,beograd,
blagojeviĆeva,,lazarevac,mali crljeni,mali crljeni,
blagojeviĆi,,sopot,drlupa,drlupa,
blaŽa popivode,,novi beograd,beograd,bg-n beograd,
blaŽe gardaŠeviĆa,,voŽdovac,ripanj,ripanj,2018/119
blaŽiĆa sokak,nova 68,mladenovac,kovaČevac,kovaČevac,2005/027
blaznavČeva,,rakovica,beograd,beograd,
bledska,,zvezdara,beograd,beograd,
bliznakoviĆa sokak,,lazarevac,petka,petka,
bobana gaČiĆa,,obrenovac,obrenovac,obrenovac,
bobana miliĆa,,rakovica,beograd,beograd,
bobana tomoviĆa,,Čukarica,beograd,bg-Železnik,
bobija fiŠera,,surČin,surČin,surČin,
bobovaČka,beogradska 6 deo 5 prilaz,Čukarica,sremČica,sremČica,2005/008
bobska,beogradska 6 deo 4 prilaz,Čukarica,sremČica,sremČica,2005/008
boce i jakŠe,,novi beograd,beograd,bg-n beograd,
boÐanska,,zemun,beograd,bg-zemun,
boemska ulica,,barajevo,barajevo,barajevo,2019/067
bogaz,,mladenovac,senaja,senaja,
bogdana bogdanoviĆa,,zvezdara,beograd,bg-mirijevo,2018/119
bogdana bolte,,voŽdovac,beograd,bg-rakovica selo,
bogdana gavriloviĆa,,palilula,borČa,borČa,
bogdana grujiĆa,,lazarevac,lazarevac,lazarevac,
bogdana jakovljeviĆa,,obrenovac,obrenovac,obrenovac,
bogdana jugoviĆa hajnca,,zemun,beograd,bg-zemun,
bogdana kosanoviĆa,,palilula,beograd,bg-krnjaČa,2019/013
bogdana krŠiĆa,,obrenovac,veliko polje,veliko polje,
bogdana krŠiĆa,,rakovica,beograd,beograd,
bogdana milijanoviĆa,,sopot,duČina,duČina,
bogdana nestoroviĆa,,palilula,beograd,bg-krnjaČa,2019/013
bogdana popoviĆa,,voŽdovac,beograd,beograd,
bogdana popoviĆa,miĆe vujiČiĆa,mladenovac,mladenovac (varoŠ),mladenovac (varoŠ),2008/001
bogdana stojsavljeviĆa,busije nova 20,zemun,ugrinovci,ugrinovci,2008/002
bogdana tirnaniĆa,vatroslava lisinskog,palilula,beograd,beograd,2020/138
bogdana velaŠeviĆa,,Čukarica,beograd,bg-Žarkovo,
bogdana ŽerajiĆa,,grocka,kaluĐerica,kaludjerica,2018/119
bogdana ŽerajiĆa,,rakovica,beograd,beograd,
bogdanovica,,lazarevac,barzilovica,barzilovica,
bogoboja atanackoviĆa,,voŽdovac,beograd,beograd,
bogojavljenska,,lazarevac,vrbovno,vrbovno,
bogojavljenska,,zvezdara,beograd,bg-m m lug,
bogojavljenski plato,,zemun,beograd,bg-zemun,
bogoljuba ČukiĆa,,Čukarica,beograd,beograd,
bogoljuba jovanoviĆa,,barajevo,Šiljakovac,Šiljakovac,
bogoljuba mihailoviĆa,,barajevo,vraniĆ,vraniĆ,
bogoljuba mihailoviĆa,,obrenovac,obrenovac,obrenovac,
bogoljuba petkoviĆa,,barajevo,barajevo,barajevo,
bogoljuba petroviĆa,,zemun,ugrinovci,ugrinovci,
bogoljuba todoroviĆa,,sopot,rogaČa,rogaČa,
bogoljuba uroŠeviĆa,,novi beograd,beograd,beograd,2019/066
bogoljuba uroŠeviĆa-crnog,,obrenovac,urovci,urovci,
bogoljuba vasiljeviĆa,,obrenovac,bariČ,bariČ,
bogomira aĆimoviĆa,,novi beograd,beograd,beograd,2019/066
bogorodice ljeviŠke,,lazarevac,stepojevac,stepojevac,
bogosava filipoviĆa,,sopot,parcani,parcani,
bogosava jovanoviĆa,,barajevo,maniĆ,maniĆ,
bogosava ŽivkoviĆa,,lazarevac,lazarevac,lazarevac,
bogosava ŽivkoviĆa,,lazarevac,leskovac,leskovac,
bogoŠevaČka,beogradska 6 deo 6 prilaz,Čukarica,sremČica,sremČica,2005/008
bogovinska,,novi beograd,beograd,beograd,2019/066
bogutovaČka ulica,,barajevo,vraniĆ,vraniĆ,2019/067
bogutovaČka,,lazarevac,rudovci,rudovci,
bogutovaČka,,zvezdara,beograd,bg-m m lug,
bohinjska,,mladenovac,mladenovac (varoŠ),mladenovac (varoŠ),
bohinjska,,zvezdara,beograd,beograd,
bohumila hrabala,,novi beograd,beograd,bg-n beograd,
boja,,mladenovac,kovaČevac,kovaČevac,
bojadŽina ulica,,mladenovac,velika ivanČa,velika ivanČa,
bojadŽinska,,zvezdara,beograd,bg-m m lug,1992/008
bojana ÐordumoviĆa,milana premasunca,rakovica,beograd,beograd,2004/002
bojana jevtiĆa laĐara,,obrenovac,zabreŽje,zabreŽje,
bojana savnika,,voŽdovac,beli potok,beli potok,2018/119
bojana stupice 1 deo,,voŽdovac,beograd,bg-rakovica selo,
bojana stupice,,lazarevac,lazarevac,lazarevac,
bojana stupice,,voŽdovac,beograd,bg-rakovica selo,
bojanska,,grocka,vrČin,vrČin,
bojČinska,,surČin,progar,progar,
bojČinska,,surČin,surČin,surČin,
bojČinska,,zemun,beograd,bg-batajnica,
bojin put,nova 92,mladenovac,kovaČevac,kovaČevac,2005/027
bojina bara,nova 65,mladenovac,kovaČevac,kovaČevac,2005/027
bojniČka,lipovaČka,zvezdara,beograd,bg-m m lug,2012/017
bokeljska,,lazarevac,vrbovno,vrbovno,
bokeljska,,voŽdovac,beograd,beograd,
bokeljska,,vraČar,beograd,beograd,
boleČka,,grocka,ritopek,ritopek,
boljarska,,mladenovac,markovac,markovac,
boljetinska,,palilula,beograd,bg-krnjaČa,
boljetinska,beogradska 7 deo,Čukarica,sremČica,sremČica,2005/008
boljevaČka,,surČin,jakovo,jakovo,
bolnica beŽanijska kosa,,zemun,beograd,bg-zemun,
boraČka,,Čukarica,ruŠanj,ruŠanj,
boraČka,,obrenovac,konatice,konatice,
boraČka,,sopot,mala ivanČa,mala ivanČa,
boraČka,,sopot,mali poŽarevac,mali poŽarevac,
boranjska,,Čukarica,peĆani,peĆani,
boranjska,,lazarevac,dudovica,dudovica,
borČanska,,zemun,beograd,bg-zemun,
borČanskih Žrtava 1914,borisa kidriČa,palilula,borČa,borČa,2006/024
bore ĆiriĆa,,obrenovac,skela,skela,
bore i ramiza,,grocka,kaluĐerica,kaludjerica,
bore jovanoviĆa,nova 11,surČin,beČmen,beČmen,2011/040
bore kostiĆa,,lazarevac,lazarevac,lazarevac,
bore kostiĆa,,obrenovac,obrenovac,obrenovac,2019/064
bore kovaČa,,barajevo,barajevo,barajevo,2019/067
bore laziĆa,smrdan,mladenovac,vlaŠka,vlaŠka,2017/017
bore ljubenoviĆa,,palilula,ovČa,ovČa,2019/013
bore mandiĆa,,Čukarica,umka,umka,
bore mandiĆa,,obrenovac,poljane,poljane,
bore markoviĆa,,barajevo,meljak,meljak,
bore markoviĆa,,Čukarica,beograd,beograd,
bore pavloviĆa,,sopot,sibnica,sibnica,
bore petroviĆa,,grocka,boleČ,boleČ,
bore petroviĆa,,lazarevac,lazarevac,lazarevac,
bore prodanoviĆa,,zvezdara,beograd,beograd,
bore radojeviĆa,,Čukarica,beograd,bg-Železnik,
bore slavkoviĆa,,barajevo,meljak,meljak,
bore stankoviĆa makiŠ,,Čukarica,beograd,beograd,
bore stankoviĆa,,grocka,boleČ,boleČ,
bore stankoviĆa,,grocka,kaluĐerica,kaludjerica,
bore stankoviĆa,,grocka,leŠtane,leŠtane,
bore stankoviĆa,,grocka,vrČin,vrČin,2018/119
bore stankoviĆa,,lazarevac,lazarevac,lazarevac,
bore stankoviĆa,,mladenovac,mladenovac (varoŠ),mladenovac (varoŠ),
bore stankoviĆa,,obrenovac,belo polje,belo polje,
bore stankoviĆa,,sopot,Đurinci,Đurinci,
bore stankoviĆa,,surČin,surČin,surČin,
bore stankoviĆa,,vraČar,beograd,beograd,
bore todoroviĆa,,obrenovac,bariČ,bariČ,2019/064
bore vukiĆa,,lazarevac,vreoci,vreoci,
